from,to,date,rating
jkag,s2pa,18_09_25,2
p1325,chill,18_09_25,2
p1325,usa,18_09_25,1
p1325,le,18_09_25,3
p1325,js,18_09_25,3
chill,usa,18_09_25,2
chill,le,18_09_25,2
chill,js,18_09_25,2
usa,js,18_09_25,1
p1326,io,18_09_25,2
p1326,soma,18_09_25,2
p1326,peop,18_09_25,2
p1326,s2pa,18_09_25,3
p1326,o,18_09_25,3
io,peop,18_09_25,2
peop,soma,18_09_25,2
io,s2pa,18_09_25,2
io,o,18_09_25,2
soma,o,18_09_25,2
peop,s2pa,18_09_25,2
peop,o,18_09_25,2
p1327,io,18_09_25,2
p1327,soma,18_09_25,2
p1327,usa,18_09_25,1
p1327,s2pa,18_09_25,3
p1327,o,18_09_25,3
io,soma,18_09_25,2
io,s2pa,18_09_25,2
io,o,18_09_25,2
soma,o,18_09_25,2
usa,s2pa,18_09_25,2
usa,o,,1
p1328,xj,19_09_25,1
p1328,rus,19_09_25,2
p1328,ukr,19_09_25,2
p1328,skor,19_09_25,2
p1328,chn,19_09_25,2
p1328,usa,19_09_25,1
p1328,tito,19_09_25,2
p1328,apec,19_09_25,3
p1328,pair,19_09_25,3
p1328,pm,19_09_25,3
p1328,ttb,19_09_25,3
p1328,fy,19_09_25,3
p1328,b,19_09_25,3
xj,usa,19_09_25,1
xj,skor,19_09_25,1
xj,apec,19_09_25,1
rus,ukr,19_09_25,2
apec,skor,19_09_25,3
p1329,rte,19_09_25,1
p1329,boe,19_09_25,1
p1329,s2boei,19_09_25,1
p1329,wh,19_09_25,1
p1329,tur,19_09_25,1
p1329,usa,19_09_25,3
p1329,pair,19_09_25,3
p1329,pm,19_09_25,3
p1329,ma,19_09_25,3
p1329,t,19_09_25,3
p1329,iv,19_09_25,3
rte,tur,19_09_25,1
rte,usa,19_09_25,1
rte,boe,19_09_25,1
rte,s2boei,19_09_25,1
tur,boe,19_09_25,1
tur,s2boei,19_09_25,1
usa,boe,19_09_25,1
usa,s2boei,19_09_25,1
rte,pair,19_09_25,1
rte,pm,19_09_25,1
rte,ma,19_09_25,1
rte,t,19_09_25,1
rte,iv,19_09_25,1
boe,ma,19_09_25,1
boe,t,19_09_25,1
boe,iv,19_09_25,1
s2boei,ma,19_09_25,1
s2boei,t,19_09_25,1
s2boei,iv,19_09_25,1
wh,pm,19_09_25,1
tur,pair,19_09_25,1
tur,pm,19_09_25,1
tur,ma,19_09_25,1
tur,t,19_09_25,1
usa,pair,19_09_25,1
usa,pm,19_09_25,1
usa,ma,19_09_25,1
usa,t,19_09_25,1
p1330,amerp,19_09_25,1
p1330,atp,19_09_25,1
p1330,illali,19_09_25,2
p1330,corp,19_09_25,1
p1330,ttgc,19_09_25,1
p1330,iv,19_09_25,3
p1330,ta,19_09_25,3
p1330,s2pa,19_09_25,3
amerp,ttgc,19_09_25,1
atp,ttgc,19_09_25,1
corp,ttgc,19_09_25,1
amerp,iv,19_09_25,1
amerp,ta,19_09_25,1
atp,iv,19_09_25,1
atp,ta,19_09_25,1
illali,iv,19_09_25,2
corp,ta,19_09_25,1
ttgc,iv,19_09_25,1
ttgc,ta,19_09_25,1
p1331,hrepu,19_09_25,1
p1331,hdemo,19_09_25,2
p1331,serep,19_09_25,1
p1331,jfe,19_09_25,1
p1331,d,19_09_25,2
p1331,chki,19_09_25,3
p1331,usa,19_09_25,1
p1331,s2dc,19_09_25,1
p1331,le,19_09_25,3
p1331,js,19_09_25,3
p1331,s2pa,19_09_25,3
p1331,o,19_09_25,3
p1331,cap,19_09_25,3
p1331,s2ack,19_09_25,3
hrepu,hdemo,19_09_25,2
hrepu,d,19_09_25,2
hdemo,chki,19_09_25,2
d,chki,19_09_25,2
hrepu,le,19_09_25,1
hrepu,js,19_09_25,1
serep,le,19_09_25,1
serep,js,19_09_25,1
jfe,o,19_09_25,1
hdemo,o,19_09_25,2
d,o,19_09_25,2
chki,s2ack,19_09_25,2
usa,le,19_09_25,1
usa,js,19_09_25,1
s2dc,le,19_09_25,1
s2dc,js,19_09_25,1
p1332,phe,19_09_25,1
p1332,s2usc,19_09_25,1
p1332,dto,19_09_25,2
p1332,usm,19_09_25,1
p1332,americans,19_09_25,1
p1332,ma,19_09_25,3
p1332,le,19_09_25,3
p1332,js,19_09_25,3
p1332,fy,19_09_25,3
p1332,s2pa,19_09_25,3
p1332,npp,19_09_25,3
phe,dto,19_09_25,2
s2usc,dto,19_09_25,2
phe,ma,19_09_25,1
phe,le,19_09_25,1
s2usc,ma,19_09_25,1
s2usc,le,19_09_25,1
dto,ma,19_09_25,2
dto,le,19_09_25,2
dto,s2pa,19_09_25,2
dto,npp,19_09_25,2
dto,js,19_09_25,2
dto,fy,19_09_25,2
usm,ma,19_09_25,1
americans,s2pa,19_09_25,1
americans,npp,19_09_25,1
p1333,r,19_09_25,1
p1333,usa,19_09_25,1
p1333,suc,19_09_25,3
r,usa,19_09_25,1
r,suc,19_09_25,1
usa,suc,19_09_25,1
p1334,dlet,19_09_25,2
p1334,usa,19_09_25,1
p1334,s2pa,19_09_25,3
p1334,o,19_09_25,3
dlet,s2pa,19_09_25,2
dlet,o,19_09_25,2
p1335,ersie,20_09_25,2
p1335,mawar,20_09_25,2
p1335,tkai,20_09_25,2
p1335,r,20_09_25,1
p1335,le,20_09_25,3
p1335,js,20_09_25,3
p1335,s2pa,20_09_25,3
p1335,o,20_09_25,3
ersie,mawar,20_09_25,2
ersie,tkai,20_09_25,2
ersie,le,20_09_25,2
ersie,js,20_09_25,2
ersie,s2pa,20_09_25,2
mawar,s2pa,20_09_25,2
mawar,o,20_09_25,2
tkai,s2pa,20_09_25,2
tkai,o,20_09_25,2
r,o,20_09_25,1
p1336,ven,20_09_25,2
p1336,army,20_09_25,3
p1336,s2pr2,20_09_25,3
p1336,mhi,20_09_25,2
p1336,im,20_09_25,3
ven,s2pr2,20_09_25,2
ven,mhi,20_09_25,2
s2pr2,mhi,20_09_25,2
ven,im,20_09_25,2
army,im,20_09_25,2
s2pr2,im,20_09_25,2
mhi,im,20_09_25,2
p1337,nipa,20_09_25,1
p1337,fone,20_09_25,1
nipa,fone,20_09_25,1
p1338,af,20_09_25,3
p1338,afg,20_09_25,2
p1338,baa,20_09_25,3
p1338,army,20_09_25,1
afg,baa,20_09_25,2
afg,af,20_09_25,2
army,af,20_09_25,1
army,afg,20_09_25,1
army,baa,20_09_25,1
p1339,s2cw,20_09_25,1
p1339,crm,20_09_25,3
s2cw,crm,20_09_25,2
p1340,pb,20_09_25,1
p1340,lhal,20_09_25,1
p1340,ersie,20_09_25,1
p1340,lp,20_09_25,3
pb,lp,20_09_25,1
lhal,lp,20_09_25,1
ersie,lp,20_09_25,1
lhal,pb,20_09_25,1
lhal,ersie,20_09_25,1
p1341,lhal,20_09_25,1
p1341,pb,20_09_25,1
p1341,tobla,20_09_25,1
p1341,jb,20_09_25,2
p1341,d,20_09_25,2
p1341,wh,20_09_25,1
p1341,marla,20_09_25,1
p1341,lawfirm,20_09_25,1
p1341,ersie,20_09_25,1
p1341,lp,20_09_25,3
lhal,pb,20_09_25,1
lhal,tobla,20_09_25,1
lhal,ersie,20_09_25,1
pb,tobla,20_09_25,1
tobla,ersie,20_09_25,1
jb,d,20_09_25,1
lhal,lp,20_09_25,1
pb,lp,20_09_25,1
tobla,lp,20_09_25,1
jb,lp,20_09_25,1
d,lp,20_09_25,1
wh,lp,20_09_25,1
marla,lp,20_09_25,1
lawfirm,lp,20_09_25,1
ersie,lp,20_09_25,1
p1342,vmil,22_09_25,2
p1342,nas,22_09_25,3
mila,nas,22_09_25,2
p1343,kajoto,22_09_25,1
p1343,kaz,22_09_25,1
p1343,usri,22_09_25,1
p1343,s2env,22_09_25,2
p1343,pm,22_09_25,3
p1343,pair,22_09_25,3
p1343,iv,22_09_25,3
p1343,clicha,22_09_25,3
kajoto,kaz,22_09_25,1
kajoto,pair,22_09_25,1
kajoto,pm,22_09_25,1
kaz,usri,22_09_25,1
kaz,iv,22_09_25,1
usri,iv,22_09_25,1
s2env,clicha,22_09_25,2
s2env,usri,22_09_25,2
p1344,shmi,22_09_25,1
p1344,uzb,22_09_25,1
p1344,uza,22_09_25,1
p1344,boei,22_09_25,1
p1344,americans,22_09_25,1
p1344,pm,22_09_25,3
p1344,pair,22_09_25,3
p1344,iv,22_09_25,3
p1344,caaa,22_09_25,3
shmi,uzb,22_09_25,1
shmi,pm,22_09_25,1
shmi,pair,22_09_25,1
uzb,uza,22_09_25,1
uza,boei,22_09_25,1
boei,iv,22_09_25,1
boei,caaa,22_09_25,1
uza,iv,22_09_25,1
boe,americans,22_09_25,1
americans,iv,22_09_25,1
p1345,d,23_09_25,2
p1345,d,23_09_25,2
p1345,r,23_09_25,1
p1345,fg,23_09_25,3
p1345,amerci,23_09_25,1
p1345,atp,23_09_25,1
p1345,illali,23_09_25,2
p1345,cr,23_09_25,2
p1345,o,23_09_25,3
p1345,d,23_09_25,3
p1345,ta,23_09_25,3
p1345,med,23_09_25,3
p1345,crm,23_09_25,3
p1345,nas,23_09_25,3
p1345,af,23_09_25,3
d,o,23_09_25,2
d,ta,23_09_25,2
d,med,23_09_25,2
d,crm,23_09_25,2
d,nas,23_09_25,2
r,af,23_09_25,1
r,amerci,23_09_25,1
amerci,af,23_09_25,1
atp,ta,23_09_25,1
illali,crm,23_09_25,2
cr,crm,23_09_25,2
fg,o,23_09_25,3
p1346,un,23_09_25,3
p1346,ep,23_09_25,3
p1346,nas,23_09_25,3
p1346,af,23_09_25,3
un,ep,23_09_25,1
un,nas,23_09_25,1
af,ep,23_09_25,1
af,nas,23_09_25,1
p1347,jami,23_09_25,1
p1347,arg,23_09_25,1
p1347,jb,23_09_25,2
p1347,pair,23_09_25,3
p1347,inf,23_09_25,3
p1347,d,23_09_25,3
p1347,suc,23_09_25,3
jami,arg,23_09_25,1
jami,pair,23_09_25,1
jami,suc,23_09_25,1
arg,pair,23_09_25,1
arg,inf,23_09_25,1
jb,d,23_09_25,2
jb,inf,23_09_25,2
p1348,pb,23_09_25,1
p1348,tobla,23_09_25,1
p1348,doj,23_09_25,1
p1348,j,23_09_25,1
p1348,jur,23_09_25,1
p1348,usss,23_09_25,1
p1348,fdle,23_09_25,1
p1348,sher,23_09_25,1
p1348,sho,23_09_25,2
p1348,americans,23_09_25,1
p1348,s2ack,23_09_25,3
p1348,js,23_09_25,3
p1348,le,23_09_25,3
p1348,lp,23_09_25,3
p1348,crm,23_09_25,3
pb,doj,23_09_25,1
tobla,doj,23_09_25,1
doj,lp,23_09_25,1
doj,js,23_09_25,1
j,js,23_09_25,1
jur,js,23_09_25,1
usss,le,23_09_25,1
fdle,le,23_09_25,1
sher,le,23_09_25,1
sho,crm,23_09_25,2
sho,s2ack,23_09_25,2
americans,js,23_09_25,1
p1349,ukr,23_09_25,1
p1349,rus,23_09_25,2
p1349,eu,23_09_25,3
p1349,nato,23_09_25,1
p1349,war,23_09_25,3
p1349,iv,23_09_25,3
p1349,nas,23_09_25,3
p1349,pair,23_09_25,3
ukr,war,23_09_25,1
ukr,pair,23_09_25,1
ukr,nas,23_09_25,1
eu,iv,23_09_25,1
nato,ukr,23_09_25,1
nato,nas,23_09_25,1
rus,war,23_09_25,2
rus,iv,23_09_25,2
rus,nas,23_09_25,2
eu,rus,23_09_25,2
p1350,abc,23_09_25,2
p1350,jkim,23_09_25,2
p1350,dnc,23_09_25,2
p1350,d,23_09_25,2
p1350,fn,23_09_25,3
p1350,p,23_09_25,3
p1350,o,23_09_25,3
p1350,d,23_09_25,3
abc,jkim,23_09_25,2
abc,fn,23_09_25,2
abc,p,23_09_25,2
jkim,dnc,23_09_25,2
jkim,d,23_09_25,2
d,o,23_09_25,2
dnc,o,23_09_25,2
dnc,d,23_09_25,2
p1351,d,24_09_25,2
p1351,d,24_09_25,2
p1351,r,24_09_25,1
p1351,gov,24_09_25,3
p1351,amerci,24_09_25,1
p1351,atp,24_09_25,1
p1351,illali,24_09_25,2
p1351,cr,24_09_25,2
p1351,o,24_09_25,3
p1351,d,24_09_25,3
p1351,ta,24_09_25,3
p1351,med,24_09_25,3
p1351,crm,24_09_25,3
p1351,nas,24_09_25,3
p1351,af,24_09_25,3
d,o,24_09_25,2
d,ta,24_09_25,2
d,med,24_09_25,2
d,crm,24_09_25,2
d,nas,24_09_25,2
r,af,24_09_25,1
r,amerci,24_09_25,1
amerci,af,24_09_25,1
atp,ta,24_09_25,1
illali,crm,24_09_25,2
cr,crm,24_09_25,2
gov,o,24_09_25,3
p1352,d,24_09_25,2
p1352,rlno,24_09_25,2
p1352,illali,24_09_25,2
p1352,cr,24_09_25,2
p1352,amerci,24_09_25,1
p1352,med,24_09_25,3
p1352,ta,24_09_25,3
p1352,bbb,24_09_25,3
p1352,o,24_09_25,3
p1352,d,24_09_25,3
p1352,crm,24_09_25,3
d,rlno,24_09_25,2
d,o,24_09_25,2
d,ta,24_09_25,2
d,med,24_09_25,2
d,crm,24_09_25,2
rlno,crm,24_09_25,2
illali,crm,24_09_25,2
amerci,med,24_09_25,1
bbb,ta,24_09_25,3
p1353,icefo,24_09_25,1
p1353,sho,24_09_25,2
p1353,d,24_09_25,2
p1353,le,24_09_25,1
p1353,anti,24_09_25,2
p1353,s2dt,24_09_25,2
p1353,crm,24_09_25,3
p1353,o,24_09_25,3
p1353,d,24_09_25,3
p1353,cap,24_09_25,3
icefo,le,24_09_25,1
icefo,crm,24_09_25,1
sho,crm,24_09_25,2
d,o,24_09_25,2
anti,d,24_09_25,2
anti,crm,24_09_25,2
le,crm,24_09_25,1
s2dt,cap,24_09_25,2
p1354,kh,24_09_25,2
p1354,d,24_09_25,2
p1354,fone,24_09_25,3
p1354,gwb,24_09_25,3
p1354,eco,24_09_25,3
p1354,pv,24_09_25,3
p1354,o,24_09_25,3
p1354,d,24_09_25,3
p1354,fn,24_09_25,3
p1354,suc,24_09_25,3
p1354,af,24_09_25,3
kh,d,24_09_25,2
kh,o,24_09_25,2
d,o,24_09_25,2
eco,pv,24_09_25,3
kh,suc,24_09_25,2
kh,af,24_09_25,2
p1355,un,24_09_25,3
p1355,metr,24_09_25,1
p1355,usss,24_09_25,1
metr,usss,24_09_25,1
p1356,jaci,25_09_25,1
p1356,ms,25_09_25,2
p1356,nj,25_09_25,3
p1356,ny,25_09_25,3
jaci,ms,25_09_25,2
jaci,ny,25_09_25,1
jaci,nj,25_09_25,1
ms,ny,25_09_25,2
ms,nj,25_09_25,2
p1357,htm,25_09_25,1
p1357,pbt,25_09_25,1
p1357,knw,25_09_25,1
p1357,fln,25_09_25,1
p1357,mck,25_09_25,1
p1357,truk,25_09_25,1
p1357,usa,25_09_25,1
htm,truk,25_09_25,1
p1358,uscam,25_09_25,1
p1358,usfur,25_09_25,1
p1358,usman,25_09_25,1
p1358,usa,25_09_25,1
p1358,t,25_09_25,3
uscam,t,25_09_25,1
usfur,t,25_09_25,1
usman,t,25_09_25,1
p1359,phco,25_09_25,1
p1359,usphm,25_09_25,1
p1359,usa,25_09_25,1
p1359,t,25_09_25,3
phco,usphm,25_09_25,1
usphm,t,25_09_25,1
p1360,jco,25_09_25,2
p1360,fbi,25_09_25,2
p1360,gj,25_09_25,1
p1360,usa,25_09_25,1
p1360,js,25_09_25,3
p1360,lp,25_09_25,3
p1360,le,25_09_25,3
p1360,s2pa,25_09_25,3
jco,fbi,25_09_25,2
gj,jco,25_09_25,2
gj,js,25_09_25,1
p1361,jp,25_09_25,2
p1361,usa,25_09_25,1
p1361,inf,25_09_25,3
p1361,iv,25_09_25,3
jp,inf,25_09_25,2
usa,inf,25_09_25,1
p1362,jco,26_09_25,2
p1362,j,26_09_25,2
p1362,jb,26_09_25,2
p1362,usa,26_09_25,2
p1362,js,26_09_25,3
p1362,lp,26_09_25,3
p1362,s2pa,26_09_25,3
jb,j,26_09_25,2
j,jco,26_09_25,2
jco,js,26_09_25,2
p1363,jco,26_09_25,2
p1363,usa,26_09_25,2
p1363,s2pa,26_09_25,3
p1363,js,26_09_25,3
jco,s2pa,26_09_25,2
jco,js,26_09_25,2
p1364,ty,26_09_25,3
p1364,med,26_09_25,3
p1364,c,26_09_25,3
p1364,s2tp,26_09_25,3
p1364,ty,26_09_25,3
p1364,med,26_09_25,3
ty,med,26_09_25,2
med,c,26_09_25,2
p1365,aea,26_09_25,3
p1365,usa,26_09_25,3
p1365,hist,26_09_25,3
p1365,aogo,26_09_25,3
aea,usa,26_09_25,3
p1366,lmo,26_09_25,2
p1366,awe,26_09_25,2
p1366,s2mg,26_09_25,2
p1366,jb,26_09_25,2
p1366,micr,26_09_25,2
p1366,usa,26_09_25,3
p1366,s2pa,26_09_25,3
p1366,nas,26_09_25,3
p1366,aogo,26_09_25,3
lmo,awe,26_09_25,2
lmo,s2mg,26_09_25,2
lmo,jb,26_09_25,2
lmo,micr,26_09_25,2
micr,usa,26_09_25,3
p1367,brca,26_09_25,1
p1367,fcc,26_09_25,3
p1367,trad,26_09_25,3
p1367,aogo,26_09_25,3
p1367,s2pa,26_09_25,3
brca,fcc,26_09_25,3
brca,trad,26_09_25,3
p1368,ham,26_09_25,3
p1368,isr,26_09_25,3
p1368,bbn,26_09_25,1
p1368,host,26_09_25,3
p1368,americans,26_09_25,3
p1368,pair,26_09_25,3
p1368,un,26_09_25,3
p1368,nas,26_09_25,3
ham,isr,26_09_25,3
ham,bbn,26_09_25,3
isr,bbn,26_09_25,3
p1369,jco,26_09_25,2
p1369,fbi,26_09_25,1
p1369,kbp,26_09_25,1
p1369,lhal,26_09_25,1
p1369,doj,26_09_25,1
p1369,lp,26_09_25,3
p1369,js,26_09_25,3
kbp,fbi,26_09_25,1
kbp,lhal,26_09_25,1
kbp,doj,26_09_25,1
fbi,lhal,26_09_25,1
fbi,doj,26_09_25,1
lhal,doj,26_09_25,1
jco,fbi,26_09_25,2
jco,kbp,26_09_25,2
jco,lhal,26_09_25,2
jco,doj,26_09_25,2
p1370,kn,27_09_25,1
p1370,phe,27_09_25,1
p1370,ice,27_09_25,3
p1370,usm,27_09_25,1
p1370,anti,27_09_25,2
p1370,por,27_09_25,3
p1370,nas,27_09_25,3
p1370,le,27_09_25,3
p1370,usm,27_09_25,3
p1370,s2dt,27_09_25,3
kn,phe,27_09_25,1
phe,usm,27_09_25,1
usm,ice,27_09_25,1
anti,ice,27_09_25,2
anti,usm,27_09_25,2
anti,por,27_09_25,2
ice,nas,27_09_25,1
p1371,fbi,27_09_25,2
p1371,cwra,27_09_25,2
p1371,jco,27_09_25,2
p1371,pat,27_09_25,1
p1371,pol,27_09_25,2
p1371,le,27_09_25,3
p1371,ng,27_09_25,3
cwra,fbi,27_09_25,2
jco,fbi,27_09_25,2
fbi,pat,27_09_25,2
pol,fbi,27_09_25,2
fbi,ng,27_09_25,2
pat,ng,27_09_25,2
p1372,cwra,27_09_25,2
p1372,ccr,27_09_25,2
p1372,caaa,27_09_25,3
ccr,cwra,27_09_25,2
cwra,caaa,27_09_25,2
ccr,caaa,27_09_25,2
p1373,domu,27_09_25,1
p1373,boo,27_09_25,3
domu,boo,27_09_25,1
p1374,kich,28_09_25,1
p1374,qc,28_09_25,1
p1374,rfam,28_09_25,1
p1374,pair,28_09_25,3
kich,pair,28_09_25,1
qc,pair,28_09_25,1
rfam,pair,28_09_25,1
kich,qc,28_09_25,1
kich,rfam,28_09_25,1
qc,rfam,28_09_25,1
p1375,fbi,28_09_25,1
p1375,trad,28_09_25,1
p1375,s2tp,28_09_25,3
p1375,crm,28_09_25,3
fbi,crm,28_09_25,1
trad,crm,28_09_25,1
s2tp,crm,28_09_25,3
fbi,trad,28_09_25,1
fbi,s2tp,28_09_25,3
trad,s2tp,28_09_25,3
p1376,rmn,28_09_25,1
p1376,wnel,28_09_25,1
p1376,cjcls,28_09_25,1
p1376,hist,28_09_25,3
rmn,wnel,28_09_25,1
rmn,cjcls,28_09_25,1
wnel,cjcls,28_09_25,1
rmn,hist,28_09_25,1
wnel,hist,28_09_25,1
cjcls,hist,28_09_25,1
p1377,wh,28_09_25,1
p1377,aogo,28_09_25,3
wh,aogo,28_09_25,1
p1378,nfl,28_09_25,2
p1378,fb,28_09_25,3
nfl,fb,28_09_25,2
p1379,zm,29_09_25,2
p1379,r,29_09_25,1
p1379,ny,29_09_25,2
p1379,s2pa,29_09_25,3
zm,s2pa,29_09_25,2
r,s2pa,29_09_25,1
ny,s2pa,29_09_25,2
zm,r,29_09_25,2
zm,ny,29_09_25,2
r,ny,29_09_25,1
p1380,usa,29_09_25,1
p1380,cal,29_09_25,2
p1380,t,29_09_25,3
usa,t,29_09_25,1
cal,t,29_09_25,2
usa,cal,29_09_25,1
p1381,norc,29_09_25,1
p1381,usa,29_09_25,1
p1381,t,29_09_25,3
norc,t,29_09_25,1
usa,t,29_09_25,1
norc,usa,29_09_25,1
p1382,nguar,01_10_25,1
p1382,or,01_10_25,3
p1382,le,01_10_25,1
p1382,anti,01_10_25,2
p1382,d,01_10_25,2
p1382,crm,01_10_25,3
nguar,crm,01_10_25,1
le,crm,01_10_25,1
anti,crm,01_10_25,2
d,crm,01_10_25,2
nguar,le,01_10_25,1
nguar,anti,01_10_25,2
nguar,d,01_10_25,2
le,anti,01_10_25,2
le,d,01_10_25,2
anti,d,01_10_25,2
nguar,or,01_10_25,1
le,or,01_10_25,1
anti,or,01_10_25,2
d,or,01_10_25,2
p1383,or,01_10_25,2
p1383,pat,01_10_25,1
p1383,crm,01_10_25,3
or,crm,01_10_25,2
pat,crm,01_10_25,1
or,pat,01_10_25,2
p1384,afarm,01_10_25,1
p1384,usa,01_10_25,1
p1384,chn,01_10_25,2
p1384,t,01_10_25,3
afarm,t,01_10_25,1
usa,t,01_10_25,1
chn,t,01_10_25,2
afarm,usa,01_10_25,1
afarm,chn,01_10_25,2
usa,chn,01_10_25,2
p1385,jp,01_10_25,2
p1385,s2pa,01_10_25,3
jp,s2pa,01_10_25,2
p1386,mawa,01_10_25,2
p1386,illali,01_10_25,2
p1386,atp,01_10_25,1
p1386,med,01_10_25,3
mawa,med,01_10_25,2
illali,med,01_10_25,2
atp,med,01_10_25,1
mawa,illali,01_10_25,2
mawa,atp,01_10_25,2
illali,atp,01_10_25,2
p1387,r,01_10_25,1
p1387,d,01_10_25,2
p1387,spc,01_10_25,3
r,spc,01_10_25,1
d,spc,01_10_25,2
r,d,01_10_25,2
p1388,d,02_10_25,2
p1388,illali,02_10_25,2
p1388,atp,02_10_25,1
p1388,med,02_10_25,3
p1388,crm,02_10_25,3
d,med,02_10_25,2
illali,med,02_10_25,2
atp,med,02_10_25,1
d,crm,02_10_25,2
illali,crm,02_10_25,2
atp,crm,02_10_25,1
d,illali,02_10_25,2
d,atp,02_10_25,2
illali,atp,02_10_25,2
p1389,rv,02_10_25,1
p1389,d,02_10_25,2
p1389,spc,02_10_25,3
rv,spc,02_10_25,1
d,spc,02_10_25,1
d,spc,02_10_25,2
rv,d,02_10_25,2
p1390,r,02_10_25,1
p1390,d,02_10_25,2
p1390,zm,02_10_25,2
p1390,s2pa,02_10_25,3
r,s2pa,02_10_25,1
d,s2pa,02_10_25,2
zm,s2pa,02_10_25,2
r,d,02_10_25,2
r,zm,02_10_25,1
d,zm,02_10_25,2
p1391,ham,03_10_25,2
p1391,isr,03_10_25,1
p1391,usa,03_10_25,1
p1391,host,03_10_25,1
p1391,war,03_10_25,3
ham,war,03_10_25,2
isr,war,03_10_25,1
usa,war,03_10_25,1
host,war,03_10_25,1
ham,isr,03_10_25,2
ham,usa,03_10_25,2
p1392,idah,03_10_25,1
p1392,jri,03_10_25,1
p1392,vet,03_10_25,1
p1392,caaa,03_10_25,3
idah,caaa,03_10_25,1
jri,caaa,03_10_25,1
vet,caaa,03_10_25,1
idah,jri,03_10_25,1
idah,vet,03_10_25,1
jri,vet,03_10_25,1
p1393,ny,03_10_25,1
p1393,ny,03_10_25,1
p1393,hs,03_10_25,1
p1393,s2ct2,03_10_25,1
p1393,nas,03_10_25,3
ny,nas,03_10_25,1
ny,nas,03_10_25,1
hs,nas,03_10_25,1
s2ct2,nas,03_10_25,1
ny,hs,03_10_25,1
ny,s2ct2,03_10_25,1
ny,hs,03_10_25,1
ny,s2ct2,03_10_25,1
hs,s2ct2,03_10_25,1
p1394,ven,03_10_25,2
p1394,usa,03_10_25,1
p1394,dtc,03_10_25,2
p1394,crm,03_10_25,3
ven,crm,03_10_25,2
usa,crm,03_10_25,1
dtc,crm,03_10_25,2
ven,usa,03_10_25,2
ven,dtc,03_10_25,2
usa,dtc,03_10_25,1
p1395,mve,03_10_25,1
p1395,jjd,03_10_25,1
p1395,cong,03_10_25,1
p1395,r,03_10_25,1
p1395,vet,03_10_25,1
p1395,aogo,03_10_25,3
mve,aogo,03_10_25,1
jjd,aogo,03_10_25,1
cong,aogo,03_10_25,1
r,aogo,03_10_25,1
vet,aogo,03_10_25,1
mve,jjd,03_10_25,1
mve,cong,03_10_25,1
mve,r,03_10_25,1
mve,vet,03_10_25,1
jjd,cong,03_10_25,1
jjd,r,03_10_25,1
jjd,vet,03_10_25,1
cong,r,03_10_25,1
cong,vet,03_10_25,1
r,vet,03_10_25,1
p1396,ham,03_10_25,1
p1396,isr,03_10_25,1
p1396,host,03_10_25,1
p1396,usa,03_10_25,1
p1396,war,03_10_25,3
ham,war,03_10_25,1
isr,war,03_10_25,1
usa,war,03_10_25,1
host,war,03_10_25,1
ham,isr,03_10_25,1
ham,usa,03_10_25,1
isr,usa,03_10_25,1
ham,host,03_10_25,1
isr,host,03_10_25,1
usa,host,03_10_25,1
p1397,ussn,03_10_25,1
p1397,phe,03_10_25,1
p1397,joph,03_10_25,1
p1397,chuschu,03_10_25,2
p1397,hjeff,03_10_25,2
p1397,d,03_10_25,2
p1397,usm,03_10_25,1
p1397,vir,03_10_25,1
p1397,usa,03_10_25,1
p1397,usm,03_10_25,3
ussn,usm,03_10_25,1
phe,usm,03_10_25,1
joph,usm,03_10_25,1
chuschu,usm,03_10_25,2
hjeff,usm,03_10_25,2
d,usm,03_10_25,2
phe,ussn,03_10_25,1
jp,ussn,03_10_25,1
usm,ussn,03_10_25,1
chuschu,ussn,03_10_25,2
hjeff,ussn,03_10_25,2
d,ussn,03_10_25,2
phe,usm,03_10_25,1
jp,usm,03_10_25,1
chuschu,usm,03_10_25,2
hjeff,usm,03_10_25,2
d,usm,03_10_25,2
p1397,ussn,03_10_25,1
p1397,phe,03_10_25,1
p1397,jp,03_10_25,1
p1397,chuschu,03_10_25,2
p1397,hjeff,03_10_25,2
p1397,d,03_10_25,2
p1397,usm,03_10_25,1
p1397,vir,03_10_25,1
p1397,usa,03_10_25,1
p1397,usm,03_10_25,3
ussn,usm,03_10_25,1
phe,usm,03_10_25,1
jp,usm,03_10_25,1
chuschu,usm,03_10_25,2
hjeff,usm,03_10_25,2
d,usm,03_10_25,2
phe,ussn,03_10_25,1
jp,ussn,03_10_25,1
usm,ussn,03_10_25,1
chuschu,ussn,03_10_25,2
hjeff,ussn,03_10_25,2
d,ussn,03_10_25,2
phe,usm,03_10_25,1
jp,usm,03_10_25,1
chuschu,usm,03_10_25,2
hjeff,usm,03_10_25,2
d,usm,03_10_25,2
p1398,ice,03_10_25,3
p1398,le,03_10_25,1
p1398,usm,03_10_25,1
p1398,nas,03_10_25,3
ice,nas,03_10_25,1
le,nas,03_10_25,1
usm,nas,03_10_25,1
ice,le,03_10_25,1
ice,usm,03_10_25,1
le,usm,03_10_25,1
p1399,isr,04_10_25,1
p1399,ham,04_10_25,1
p1399,host,04_10_25,1
p1399,usa,04_10_25,1
p1399,war,04_10_25,3
isr,war,04_10_25,1
ham,war,04_10_25,1
usa,war,04_10_25,1
host,war,04_10_25,1
isr,ham,04_10_25,1
isr,host,04_10_25,1
isr,usa,04_10_25,1
